tradeId	accountId	customerName	stockCode	stockName	marketType	orderType	orderChannel	quantity	price	orderAmount	tradeStatus	branchCode	employeeId	currency	deviceType	ipAddress	createdAt	updatedAt	remark
T000123	ACC273907	김영숙	051910	NAVER	KOSPI	SELL	HTS	477	308226	10215705	COMPLETED	BR381	EMP7398	KRW	MOBILE	201.198.59.137	2024-01-01 02:03:00	2024-01-01 02:08:00	VIP고객
T000124	ACC991607	권지은	051910	삼성전자	KOSPI	SELL	MTS	439	303437	44813515	PENDING	BR789	EMP9149	KRW	PC	19.202.43.217	2024-01-01 02:04:00	2024-01-01 02:09:00	리밸런싱
T000125	ACC884064	신서연	005930	삼성전자	KOSPI	SELL	MTS	71	223855	3530133	COMPLETED	BR269	EMP1916	KRW	TABLET	214.10.169.44	2024-01-01 02:05:00	2024-01-01 02:10:00	VIP고객
T000126	ACC795848	남현우	051910	SK하이닉스	KOSDAQ	BUY	HTS	773	311115	33929322	COMPLETED	BR123	EMP9485	KRW	TABLET	79.200.82.123	2024-01-01 02:06:00	2024-01-01 02:11:00	자동주문
T000127	ACC766327	남영진	000660	NAVER	KOSDAQ	SELL	MTS	75	434405	37719540	PENDING	BR185	EMP7233	KRW	MOBILE	8.98.246.92	2024-01-01 02:07:00	2024-01-01 02:12:00	리밸런싱
T000128	ACC928291	성진우	005930	NAVER	KOSPI	SELL	WTS	856	392974	22318598	COMPLETED	BR763	EMP2759	KRW	PC	205.223.112.234	2024-01-01 02:08:00	2024-01-01 02:13:00	정상거래
T000129	ACC524940	류현지	000660	SK하이닉스	KOSDAQ	SELL	MTS	690	453624	15017707	CANCELLED	BR336	EMP1305	KRW	MOBILE	25.247.209.117	2024-01-01 02:09:00	2024-01-01 02:14:00	리밸런싱
T000130	ACC947776	이정숙	035420	SK하이닉스	KOSDAQ	SELL	HTS	963	252384	4038338	PENDING	BR920	EMP4649	KRW	MOBILE	153.48.93.64	2024-01-01 02:10:00	2024-01-01 02:15:00	정상거래
T000131	ACC223148	김민준	035420	SK하이닉스	KOSDAQ	BUY	MTS	834	154451	7348562	CANCELLED	BR681	EMP7981	KRW	PC	90.116.128.194	2024-01-01 02:11:00	2024-01-01 02:16:00	테스트데이터
T000132	ACC436035	류현주	051910	SK하이닉스	KOSPI	SELL	WTS	38	277750	15516771	COMPLETED	BR986	EMP7612	KRW	MOBILE	75.224.218.168	2024-01-01 02:12:00	2024-01-01 02:17:00	자동주문
T000133	ACC470542	김주원	005930	SK하이닉스	KOSDAQ	SELL	HTS	558	69905	14777185	CANCELLED	BR277	EMP2640	KRW	TABLET	64.11.150.4	2024-01-01 02:13:00	2024-01-01 02:18:00	정상거래
T000134	ACC283279	김은경	035420	LG화학	KOSPI	SELL	MTS	634	269449	28963725	PENDING	BR334	EMP3133	KRW	MOBILE	75.173.224.237	2024-01-01 02:14:00	2024-01-01 02:19:00	테스트데이터
T000135	ACC745172	손미영	000660	NAVER	KOSPI	SELL	WTS	457	277566	38924692	PENDING	BR120	EMP3347	KRW	MOBILE	109.163.81.255	2024-01-01 02:15:00	2024-01-01 02:20:00	테스트데이터
T000136	ACC953140	최준혁	051910	NAVER	KOSDAQ	SELL	HTS	305	481016	34195764	COMPLETED	BR684	EMP1088	KRW	TABLET	117.85.254.143	2024-01-01 02:16:00	2024-01-01 02:21:00	VIP고객
T000137	ACC229285	김정자	068270	삼성전자	KOSPI	SELL	WTS	390	148741	22204754	COMPLETED	BR848	EMP9157	KRW	TABLET	81.13.143.171	2024-01-01 02:17:00	2024-01-01 02:22:00	VIP고객
T000138	ACC258966	전경숙	000660	셀트리온	KOSDAQ	SELL	WTS	91	157409	25983558	PENDING	BR993	EMP3594	KRW	PC	192.238.68.124	2024-01-01 02:18:00	2024-01-01 02:23:00	VIP고객
T000139	ACC687079	이민준	051910	NAVER	KOSPI	SELL	HTS	687	10354	40201220	PENDING	BR801	EMP1797	KRW	PC	30.103.21.241	2024-01-01 02:19:00	2024-01-01 02:24:00	정상거래
T000140	ACC872552	박준서	035420	셀트리온	KOSPI	BUY	HTS	203	300456	7865441	PENDING	BR538	EMP8831	KRW	MOBILE	3.250.211.69	2024-01-01 02:20:00	2024-01-01 02:25:00	VIP고객
T000141	ACC411250	송미정	005930	셀트리온	KOSDAQ	SELL	WTS	464	142629	29583830	CANCELLED	BR696	EMP2529	KRW	PC	42.188.168.59	2024-01-01 02:21:00	2024-01-01 02:26:00	자동주문
T000142	ACC897887	최종수	068270	삼성전자	KOSDAQ	SELL	WTS	63	243301	15023828	PENDING	BR902	EMP6554	KRW	MOBILE	171.196.5.130	2024-01-01 02:22:00	2024-01-01 02:27:00	정상거래
T000143	ACC642559	김영희	035420	삼성전자	KOSDAQ	SELL	WTS	34	265832	46614078	PENDING	BR620	EMP7639	KRW	PC	186.74.195.172	2024-01-01 02:23:00	2024-01-01 02:28:00	리밸런싱
T000144	ACC718731	장상철	051910	NAVER	KOSDAQ	SELL	MTS	845	406165	39134400	COMPLETED	BR624	EMP9044	KRW	MOBILE	37.105.13.210	2024-01-01 02:24:00	2024-01-01 02:29:00	VIP고객
T000145	ACC597790	심정남	051910	셀트리온	KOSPI	BUY	HTS	266	410385	27203138	CANCELLED	BR954	EMP8339	KRW	TABLET	56.176.74.143	2024-01-01 02:25:00	2024-01-01 02:30:00	자동주문
T000146	ACC617511	이상철	000660	SK하이닉스	KOSDAQ	SELL	WTS	919	96677	28772019	COMPLETED	BR381	EMP8513	KRW	MOBILE	135.32.53.163	2024-01-01 02:26:00	2024-01-01 02:31:00	테스트데이터
T000147	ACC695780	이수진	005930	셀트리온	KOSPI	BUY	HTS	621	357514	8100175	COMPLETED	BR885	EMP4379	KRW	TABLET	179.150.68.118	2024-01-01 02:27:00	2024-01-01 02:32:00	정상거래
T000148	ACC925879	이유진	005930	LG화학	KOSDAQ	SELL	HTS	529	488962	20901926	PENDING	BR249	EMP8459	KRW	MOBILE	182.9.114.142	2024-01-01 02:28:00	2024-01-01 02:33:00	정상거래
T000149	ACC368621	김수빈	051910	LG화학	KOSDAQ	BUY	WTS	207	141038	30871888	COMPLETED	BR708	EMP7017	KRW	TABLET	110.116.188.1	2024-01-01 02:29:00	2024-01-01 02:34:00	리밸런싱
T000150	ACC319624	오현정	000660	SK하이닉스	KOSDAQ	BUY	HTS	600	136130	21741716	PENDING	BR265	EMP4788	KRW	MOBILE	176.196.167.172	2024-01-01 02:30:00	2024-01-01 02:35:00	VIP고객
T000151	ACC389366	서명자	051910	LG화학	KOSPI	SELL	WTS	224	450179	31569382	PENDING	BR985	EMP3195	KRW	TABLET	74.1.159.70	2024-01-01 02:31:00	2024-01-01 02:36:00	테스트데이터
T000152	ACC714667	박영진	035420	SK하이닉스	KOSPI	BUY	WTS	788	457519	19066824	CANCELLED	BR944	EMP3813	KRW	PC	162.30.249.46	2024-01-01 02:32:00	2024-01-01 02:37:00	테스트데이터
T000153	ACC117779	이은서	000660	셀트리온	KOSDAQ	SELL	HTS	833	276292	30826364	CANCELLED	BR518	EMP2954	KRW	MOBILE	47.194.56.126	2024-01-01 02:33:00	2024-01-01 02:38:00	정상거래
T000154	ACC961475	강지현	005930	셀트리온	KOSPI	BUY	HTS	617	166886	1406393	CANCELLED	BR432	EMP5047	KRW	PC	66.198.52.138	2024-01-01 02:34:00	2024-01-01 02:39:00	VIP고객
T000155	ACC574966	안동현	035420	SK하이닉스	KOSDAQ	SELL	HTS	434	470927	18287064	PENDING	BR991	EMP4467	KRW	PC	77.235.22.79	2024-01-01 02:35:00	2024-01-01 02:40:00	정상거래
T000156	ACC160865	이재호	000660	삼성전자	KOSPI	SELL	HTS	715	210513	43569557	PENDING	BR659	EMP6329	KRW	TABLET	55.68.141.238	2024-01-01 02:36:00	2024-01-01 02:41:00	자동주문
T000157	ACC786154	이지후	000660	NAVER	KOSPI	SELL	WTS	751	360728	19914529	PENDING	BR101	EMP5724	KRW	PC	218.94.74.220	2024-01-01 02:37:00	2024-01-01 02:42:00	테스트데이터
T000158	ACC503092	이지아	051910	NAVER	KOSDAQ	SELL	WTS	566	496680	42725496	CANCELLED	BR338	EMP1067	KRW	MOBILE	63.174.223.141	2024-01-01 02:38:00	2024-01-01 02:43:00	자동주문
T000159	ACC614737	주순옥	005930	LG화학	KOSPI	BUY	MTS	878	53201	37065797	CANCELLED	BR676	EMP2842	KRW	PC	77.242.26.201	2024-01-01 02:39:00	2024-01-01 02:44:00	리밸런싱
T000160	ACC534357	김영수	035420	NAVER	KOSDAQ	BUY	MTS	944	50196	8896036	COMPLETED	BR710	EMP9369	KRW	TABLET	149.254.32.117	2024-01-01 02:40:00	2024-01-01 02:45:00	VIP고객
T000161	ACC805676	이수빈	000660	LG화학	KOSPI	SELL	WTS	753	300966	3729895	CANCELLED	BR507	EMP7582	KRW	TABLET	164.156.138.209	2024-01-01 02:41:00	2024-01-01 02:46:00	자동주문
T000162	ACC741906	이수진	051910	NAVER	KOSDAQ	BUY	HTS	729	143006	47663309	CANCELLED	BR441	EMP9144	KRW	PC	191.59.173.137	2024-01-01 02:42:00	2024-01-01 02:47:00	테스트데이터
T000163	ACC100207	안정수	005930	SK하이닉스	KOSDAQ	SELL	MTS	334	234564	44971209	CANCELLED	BR933	EMP3606	KRW	TABLET	200.108.141.244	2024-01-01 02:43:00	2024-01-01 02:48:00	정상거래
T000164	ACC939693	임수진	000660	SK하이닉스	KOSPI	SELL	MTS	83	129300	17753221	PENDING	BR841	EMP6131	KRW	MOBILE	147.124.108.229	2024-01-01 02:44:00	2024-01-01 02:49:00	테스트데이터
T000165	ACC583522	최진호	035420	NAVER	KOSPI	SELL	MTS	867	253055	1194057	CANCELLED	BR389	EMP4484	KRW	MOBILE	97.252.179.107	2024-01-01 02:45:00	2024-01-01 02:50:00	자동주문
T000166	ACC328118	한춘자	035420	셀트리온	KOSPI	SELL	HTS	152	78156	42016168	PENDING	BR471	EMP8479	KRW	TABLET	58.252.239.122	2024-01-01 02:46:00	2024-01-01 02:51:00	자동주문
T000167	ACC688995	김수빈	068270	삼성전자	KOSPI	SELL	WTS	941	119282	27931867	CANCELLED	BR716	EMP8302	KRW	MOBILE	104.118.134.32	2024-01-01 02:47:00	2024-01-01 02:52:00	테스트데이터
T000168	ACC211809	김서현	000660	NAVER	KOSPI	SELL	WTS	458	63353	6983559	COMPLETED	BR977	EMP3421	KRW	MOBILE	184.5.151.206	2024-01-01 02:48:00	2024-01-01 02:53:00	자동주문
T000169	ACC119502	엄영식	000660	NAVER	KOSDAQ	SELL	MTS	233	484492	6083315	COMPLETED	BR244	EMP6187	KRW	MOBILE	125.69.186.127	2024-01-01 02:49:00	2024-01-01 02:54:00	정상거래
T000170	ACC779688	문서윤	068270	LG화학	KOSPI	BUY	MTS	198	367792	5309130	CANCELLED	BR242	EMP1260	KRW	MOBILE	164.89.6.205	2024-01-01 02:50:00	2024-01-01 02:55:00	정상거래
T000171	ACC915387	김서연	035420	NAVER	KOSDAQ	BUY	MTS	534	276379	48538905	COMPLETED	BR223	EMP4322	KRW	MOBILE	171.209.223.183	2024-01-01 02:51:00	2024-01-01 02:56:00	VIP고객
T000172	ACC864833	조순자	051910	셀트리온	KOSDAQ	SELL	HTS	63	408808	39999671	PENDING	BR307	EMP3617	KRW	TABLET	157.45.47.202	2024-01-01 02:52:00	2024-01-01 02:57:00	정상거래
T000173	ACC656916	강주원	000660	NAVER	KOSPI	BUY	MTS	127	403712	39372173	PENDING	BR750	EMP1502	KRW	TABLET	204.249.236.70	2024-01-01 02:53:00	2024-01-01 02:58:00	VIP고객
T000174	ACC812294	박동현	000660	LG화학	KOSPI	BUY	MTS	180	294380	24781983	COMPLETED	BR243	EMP9492	KRW	TABLET	134.227.251.96	2024-01-01 02:54:00	2024-01-01 02:59:00	테스트데이터
T000175	ACC726781	김영길	068270	NAVER	KOSDAQ	BUY	WTS	411	496513	15042269	COMPLETED	BR849	EMP1065	KRW	TABLET	30.46.208.153	2024-01-01 02:55:00	2024-01-01 03:00:00	테스트데이터
T000176	ACC695542	최영길	005930	SK하이닉스	KOSDAQ	SELL	MTS	856	280635	18367424	COMPLETED	BR433	EMP7070	KRW	PC	4.197.15.45	2024-01-01 02:56:00	2024-01-01 03:01:00	정상거래
T000177	ACC686924	이미숙	000660	SK하이닉스	KOSDAQ	SELL	HTS	281	251136	40621782	PENDING	BR324	EMP7562	KRW	TABLET	92.181.27.28	2024-01-01 02:57:00	2024-01-01 03:02:00	VIP고객
T000178	ACC394346	박상호	051910	삼성전자	KOSDAQ	SELL	MTS	190	137166	7635091	CANCELLED	BR697	EMP2592	KRW	MOBILE	7.223.0.94	2024-01-01 02:58:00	2024-01-01 03:03:00	자동주문
T000179	ACC961589	성옥자	035420	삼성전자	KOSDAQ	BUY	HTS	52	320449	14041541	PENDING	BR416	EMP2887	KRW	MOBILE	74.33.29.107	2024-01-01 02:59:00	2024-01-01 03:04:00	VIP고객
T000180	ACC659176	이주원	035420	삼성전자	KOSPI	SELL	MTS	801	262223	20266292	PENDING	BR822	EMP6344	KRW	MOBILE	105.64.13.120	2024-01-01 03:00:00	2024-01-01 03:05:00	정상거래
T000181	ACC277959	오영호	035420	LG화학	KOSPI	SELL	HTS	882	483799	6520788	CANCELLED	BR294	EMP5010	KRW	PC	145.84.53.184	2024-01-01 03:01:00	2024-01-01 03:06:00	테스트데이터
T000182	ACC515637	김우진	005930	NAVER	KOSDAQ	BUY	WTS	127	298293	45151033	PENDING	BR129	EMP9180	KRW	MOBILE	31.219.103.82	2024-01-01 03:02:00	2024-01-01 03:07:00	자동주문
T000183	ACC686183	손지연	068270	삼성전자	KOSDAQ	SELL	MTS	947	483309	11583386	CANCELLED	BR427	EMP4693	KRW	TABLET	156.177.143.52	2024-01-01 03:03:00	2024-01-01 03:08:00	자동주문
T000184	ACC168505	이정숙	000660	SK하이닉스	KOSDAQ	SELL	WTS	83	43426	32970946	COMPLETED	BR613	EMP4634	KRW	PC	165.76.183.209	2024-01-01 03:04:00	2024-01-01 03:09:00	리밸런싱
T000185	ACC407672	한채원	035420	삼성전자	KOSPI	SELL	HTS	403	117581	31679124	CANCELLED	BR930	EMP4324	KRW	TABLET	207.91.169.208	2024-01-01 03:05:00	2024-01-01 03:10:00	리밸런싱
T000186	ACC786219	이영수	000660	LG화학	KOSPI	BUY	WTS	446	287770	34887190	COMPLETED	BR809	EMP8396	KRW	TABLET	70.146.205.181	2024-01-01 03:06:00	2024-01-01 03:11:00	테스트데이터
T000187	ACC405206	김영숙	000660	셀트리온	KOSPI	BUY	MTS	484	333967	39236413	PENDING	BR863	EMP3418	KRW	MOBILE	79.53.100.74	2024-01-01 03:07:00	2024-01-01 03:12:00	자동주문
T000188	ACC248663	최은영	068270	LG화학	KOSDAQ	BUY	WTS	124	426613	10251800	COMPLETED	BR306	EMP3947	KRW	PC	164.10.49.245	2024-01-01 03:08:00	2024-01-01 03:13:00	자동주문
T000189	ACC603548	김수민	005930	SK하이닉스	KOSPI	BUY	MTS	484	45937	40212355	PENDING	BR349	EMP8347	KRW	MOBILE	35.104.26.215	2024-01-01 03:09:00	2024-01-01 03:14:00	리밸런싱
T000190	ACC335945	최정자	005930	삼성전자	KOSPI	BUY	HTS	999	158717	8517137	CANCELLED	BR253	EMP6760	KRW	PC	32.230.88.63	2024-01-01 03:10:00	2024-01-01 03:15:00	테스트데이터
T000191	ACC107852	이명숙	035420	삼성전자	KOSDAQ	SELL	MTS	450	467310	25039444	CANCELLED	BR431	EMP6867	KRW	PC	113.191.173.5	2024-01-01 03:11:00	2024-01-01 03:16:00	VIP고객
T000192	ACC801877	오서현	035420	삼성전자	KOSPI	SELL	MTS	235	64841	39074778	COMPLETED	BR687	EMP3720	KRW	MOBILE	17.61.56.8	2024-01-01 03:12:00	2024-01-01 03:17:00	VIP고객
T000193	ACC719733	권순자	035420	LG화학	KOSDAQ	BUY	WTS	15	494179	22442611	PENDING	BR978	EMP4721	KRW	TABLET	135.206.169.219	2024-01-01 03:13:00	2024-01-01 03:18:00	VIP고객
T000194	ACC200987	김준혁	005930	셀트리온	KOSDAQ	SELL	WTS	442	331831	42289396	COMPLETED	BR926	EMP7886	KRW	PC	36.191.8.182	2024-01-01 03:14:00	2024-01-01 03:19:00	리밸런싱
T000195	ACC437513	조영환	005930	SK하이닉스	KOSDAQ	SELL	WTS	895	226194	44372294	PENDING	BR592	EMP2160	KRW	MOBILE	131.75.123.222	2024-01-01 03:15:00	2024-01-01 03:20:00	리밸런싱
T000196	ACC175359	황서윤	005930	LG화학	KOSDAQ	BUY	HTS	601	449963	1422026	PENDING	BR660	EMP2044	KRW	TABLET	157.232.121.39	2024-01-01 03:16:00	2024-01-01 03:21:00	리밸런싱
T000197	ACC275426	정보람	035420	SK하이닉스	KOSDAQ	SELL	HTS	823	208748	42022997	PENDING	BR471	EMP6295	KRW	PC	195.118.200.73	2024-01-01 03:17:00	2024-01-01 03:22:00	VIP고객
T000198	ACC850302	김영미	005930	NAVER	KOSDAQ	SELL	WTS	525	139770	6096965	PENDING	BR804	EMP2311	KRW	TABLET	26.47.254.145	2024-01-01 03:18:00	2024-01-01 03:23:00	테스트데이터
T000199	ACC554549	이예은	068270	삼성전자	KOSPI	SELL	WTS	204	451383	46304674	PENDING	BR448	EMP9055	KRW	MOBILE	220.47.191.126	2024-01-01 03:19:00	2024-01-01 03:24:00	정상거래
T000200	ACC466435	박성훈	005930	삼성전자	KOSPI	BUY	HTS	875	107496	34596827	PENDING	BR827	EMP9492	KRW	PC	221.94.205.125	2024-01-01 03:20:00	2024-01-01 03:25:00	리밸런싱
T000201	ACC550856	허영환	051910	LG화학	KOSDAQ	SELL	MTS	942	285903	49077010	COMPLETED	BR637	EMP7051	KRW	TABLET	68.118.1.139	2024-01-01 03:21:00	2024-01-01 03:26:00	정상거래
T000202	ACC967609	이순자	051910	NAVER	KOSPI	SELL	MTS	867	30908	15675515	PENDING	BR790	EMP1631	KRW	PC	81.196.184.72	2024-01-01 03:22:00	2024-01-01 03:27:00	자동주문
T000203	ACC536393	박하은	005930	삼성전자	KOSPI	BUY	MTS	442	232566	2519352	PENDING	BR492	EMP4405	KRW	MOBILE	9.218.179.155	2024-01-01 03:23:00	2024-01-01 03:28:00	VIP고객
T000204	ACC431471	곽지원	051910	셀트리온	KOSPI	BUY	WTS	464	343726	19775963	CANCELLED	BR970	EMP3120	KRW	MOBILE	121.90.20.131	2024-01-01 03:24:00	2024-01-01 03:29:00	VIP고객
T000205	ACC519646	황준혁	000660	LG화학	KOSPI	BUY	WTS	697	269528	48884974	CANCELLED	BR738	EMP3115	KRW	TABLET	8.189.22.111	2024-01-01 03:25:00	2024-01-01 03:30:00	리밸런싱
T000206	ACC767554	박민수	035420	LG화학	KOSPI	BUY	MTS	320	25086	31483720	PENDING	BR193	EMP6872	KRW	TABLET	7.220.134.202	2024-01-01 03:26:00	2024-01-01 03:31:00	테스트데이터
T000207	ACC903688	박성현	035420	셀트리온	KOSPI	BUY	HTS	659	149652	8878769	PENDING	BR848	EMP1422	KRW	TABLET	175.43.247.28	2024-01-01 03:27:00	2024-01-01 03:32:00	VIP고객
T000208	ACC850796	박현지	051910	LG화학	KOSPI	BUY	WTS	759	225026	36180054	PENDING	BR189	EMP5902	KRW	PC	163.8.192.43	2024-01-01 03:28:00	2024-01-01 03:33:00	리밸런싱
T000209	ACC980276	김현정	068270	SK하이닉스	KOSPI	SELL	HTS	23	120050	2850702	CANCELLED	BR963	EMP9549	KRW	PC	105.139.13.175	2024-01-01 03:29:00	2024-01-01 03:34:00	테스트데이터
T000210	ACC234325	이지현	005930	셀트리온	KOSPI	BUY	HTS	225	424217	30400238	CANCELLED	BR937	EMP6672	KRW	PC	4.255.237.201	2024-01-01 03:30:00	2024-01-01 03:35:00	자동주문
T000211	ACC445113	이혜진	051910	셀트리온	KOSPI	BUY	HTS	519	94388	38101579	CANCELLED	BR687	EMP3502	KRW	PC	153.154.147.10	2024-01-01 03:31:00	2024-01-01 03:36:00	정상거래
T000212	ACC136602	최지혜	000660	셀트리온	KOSDAQ	SELL	HTS	880	412226	13549683	COMPLETED	BR117	EMP8298	KRW	TABLET	121.120.19.210	2024-01-01 03:32:00	2024-01-01 03:37:00	리밸런싱
T000213	ACC456850	박경자	035420	SK하이닉스	KOSDAQ	SELL	HTS	671	443685	20353128	CANCELLED	BR313	EMP3752	KRW	TABLET	192.2.224.42	2024-01-01 03:33:00	2024-01-01 03:38:00	VIP고객
T000214	ACC517279	이현숙	068270	SK하이닉스	KOSPI	BUY	WTS	499	80340	16061482	CANCELLED	BR950	EMP2914	KRW	PC	197.103.133.128	2024-01-01 03:34:00	2024-01-01 03:39:00	정상거래
T000215	ACC738570	우영진	000660	SK하이닉스	KOSPI	BUY	MTS	87	391622	3166319	CANCELLED	BR602	EMP7250	KRW	MOBILE	158.225.62.84	2024-01-01 03:35:00	2024-01-01 03:40:00	정상거래
T000216	ACC110804	김서영	000660	SK하이닉스	KOSPI	BUY	MTS	805	137710	6336419	PENDING	BR969	EMP1182	KRW	MOBILE	162.73.141.184	2024-01-01 03:36:00	2024-01-01 03:41:00	VIP고객
T000217	ACC959541	이예은	000660	LG화학	KOSDAQ	BUY	HTS	261	77048	37066152	CANCELLED	BR856	EMP7645	KRW	MOBILE	203.136.253.155	2024-01-01 03:37:00	2024-01-01 03:42:00	테스트데이터
T000218	ACC211707	권예은	005930	NAVER	KOSDAQ	SELL	HTS	747	70727	17311141	CANCELLED	BR415	EMP9711	KRW	MOBILE	43.68.21.225	2024-01-01 03:38:00	2024-01-01 03:43:00	테스트데이터
T000219	ACC361064	박서영	051910	NAVER	KOSPI	SELL	HTS	270	205271	42671316	COMPLETED	BR964	EMP7264	KRW	MOBILE	99.49.126.194	2024-01-01 03:39:00	2024-01-01 03:44:00	자동주문
T000220	ACC514095	이현지	005930	NAVER	KOSDAQ	BUY	HTS	373	480485	5250850	PENDING	BR582	EMP9790	KRW	TABLET	172.75.137.156	2024-01-01 03:40:00	2024-01-01 03:45:00	자동주문
T000221	ACC838478	강예진	051910	LG화학	KOSPI	BUY	MTS	629	309197	44751612	COMPLETED	BR311	EMP1779	KRW	PC	31.127.227.3	2024-01-01 03:41:00	2024-01-01 03:46:00	VIP고객
T000222	ACC377238	이서준	035420	삼성전자	KOSDAQ	SELL	MTS	396	161725	4753434	COMPLETED	BR839	EMP3569	KRW	PC	167.56.190.64	2024-01-01 03:42:00	2024-01-01 03:47:00	리밸런싱
T000223	ACC187127	정준호	051910	삼성전자	KOSDAQ	BUY	WTS	980	301344	11550263	COMPLETED	BR241	EMP1640	KRW	MOBILE	210.100.192.213	2024-01-01 03:43:00	2024-01-01 03:48:00	자동주문
T000224	ACC376650	박현주	051910	SK하이닉스	KOSPI	SELL	WTS	149	340241	40139592	PENDING	BR429	EMP3621	KRW	PC	184.167.4.253	2024-01-01 03:44:00	2024-01-01 03:49:00	자동주문
T000225	ACC614803	이명숙	068270	삼성전자	KOSPI	SELL	WTS	677	231068	23282441	COMPLETED	BR169	EMP5306	KRW	MOBILE	34.59.97.181	2024-01-01 03:45:00	2024-01-01 03:50:00	자동주문
T000226	ACC858109	김순자	068270	셀트리온	KOSPI	BUY	HTS	458	124180	24241735	COMPLETED	BR998	EMP3163	KRW	MOBILE	64.55.165.73	2024-01-01 03:46:00	2024-01-01 03:51:00	리밸런싱
T000227	ACC776514	박선영	068270	셀트리온	KOSDAQ	BUY	MTS	548	396681	27174522	COMPLETED	BR244	EMP2513	KRW	TABLET	223.7.26.81	2024-01-01 03:47:00	2024-01-01 03:52:00	자동주문
T000228	ACC378931	이선영	005930	LG화학	KOSPI	BUY	WTS	347	378216	21345953	COMPLETED	BR823	EMP5813	KRW	MOBILE	120.156.212.177	2024-01-01 03:48:00	2024-01-01 03:53:00	테스트데이터
T000229	ACC300070	김정숙	068270	NAVER	KOSDAQ	BUY	MTS	863	123312	41212806	CANCELLED	BR351	EMP5644	KRW	TABLET	18.212.102.105	2024-01-01 03:49:00	2024-01-01 03:54:00	테스트데이터
T000230	ACC637323	안현숙	051910	셀트리온	KOSPI	SELL	HTS	643	486020	16391936	CANCELLED	BR667	EMP2229	KRW	PC	65.165.248.233	2024-01-01 03:50:00	2024-01-01 03:55:00	자동주문
T000231	ACC640315	한미영	035420	셀트리온	KOSPI	SELL	HTS	324	166805	13327326	PENDING	BR562	EMP9109	KRW	TABLET	188.175.48.195	2024-01-01 03:51:00	2024-01-01 03:56:00	정상거래
T000232	ACC350469	김영수	005930	SK하이닉스	KOSDAQ	SELL	WTS	129	422038	19372530	COMPLETED	BR956	EMP5204	KRW	TABLET	89.14.41.189	2024-01-01 03:52:00	2024-01-01 03:57:00	리밸런싱
T000233	ACC250082	김서영	035420	LG화학	KOSPI	BUY	WTS	603	324412	18331060	COMPLETED	BR872	EMP4457	KRW	TABLET	166.43.108.203	2024-01-01 03:53:00	2024-01-01 03:58:00	리밸런싱
T000234	ACC231260	김경희	068270	삼성전자	KOSDAQ	SELL	WTS	703	262395	12921370	COMPLETED	BR963	EMP4484	KRW	MOBILE	84.248.45.202	2024-01-01 03:54:00	2024-01-01 03:59:00	VIP고객
T000235	ACC546812	홍승민	035420	LG화학	KOSDAQ	SELL	HTS	908	393372	26117049	PENDING	BR349	EMP6350	KRW	PC	135.224.43.53	2024-01-01 03:55:00	2024-01-01 04:00:00	리밸런싱
T000236	ACC965877	손경희	051910	LG화학	KOSPI	BUY	HTS	252	222383	27596087	PENDING	BR548	EMP6254	KRW	TABLET	193.0.78.64	2024-01-01 03:56:00	2024-01-01 04:01:00	자동주문
T000237	ACC832207	김상호	068270	삼성전자	KOSPI	SELL	MTS	216	150132	41196223	COMPLETED	BR674	EMP4056	KRW	MOBILE	126.127.239.200	2024-01-01 03:57:00	2024-01-01 04:02:00	정상거래
T000238	ACC583642	최승현	068270	SK하이닉스	KOSPI	SELL	MTS	361	317382	16904766	PENDING	BR340	EMP4911	KRW	MOBILE	45.3.255.106	2024-01-01 03:58:00	2024-01-01 04:03:00	리밸런싱
T000239	ACC740155	이현주	051910	셀트리온	KOSPI	BUY	HTS	186	305957	6179568	CANCELLED	BR691	EMP9885	KRW	PC	142.28.227.43	2024-01-01 03:59:00	2024-01-01 04:04:00	테스트데이터
T000240	ACC566757	김재현	005930	SK하이닉스	KOSPI	BUY	HTS	294	266511	6356452	COMPLETED	BR501	EMP1072	KRW	MOBILE	47.198.57.251	2024-01-01 04:00:00	2024-01-01 04:05:00	VIP고객
T000241	ACC317543	김정훈	000660	SK하이닉스	KOSDAQ	BUY	HTS	299	315533	14518345	COMPLETED	BR381	EMP3943	KRW	PC	3.109.153.115	2024-01-01 04:01:00	2024-01-01 04:06:00	자동주문
T000242	ACC791788	이정웅	000660	LG화학	KOSDAQ	SELL	WTS	855	371952	40546292	PENDING	BR418	EMP8668	KRW	TABLET	181.81.54.147	2024-01-01 04:02:00	2024-01-01 04:07:00	테스트데이터
T000243	ACC174832	송은주	005930	삼성전자	KOSPI	BUY	HTS	278	359807	12916219	COMPLETED	BR343	EMP7701	KRW	PC	7.40.5.153	2024-01-01 04:03:00	2024-01-01 04:08:00	정상거래
T000244	ACC630625	박미경	000660	LG화학	KOSPI	BUY	HTS	33	79478	15437447	PENDING	BR492	EMP8027	KRW	MOBILE	89.115.87.137	2024-01-01 04:04:00	2024-01-01 04:09:00	자동주문
T000245	ACC969681	고지훈	035420	셀트리온	KOSPI	BUY	HTS	18	321119	40536075	CANCELLED	BR909	EMP3166	KRW	MOBILE	68.187.52.209	2024-01-01 04:05:00	2024-01-01 04:10:00	VIP고객
